Time(Minutes),EntityID,ObjectName,ProcessID,StepName,Action
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[5]' found at index '1' in the collection.
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.203,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.4' associated with item 'LineItem[5]' found at index '1' in the collection.
0,Order.203,Model1,4.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.203,Model1,4.Order_Spliter,[Create] CreateItems,Created object 'Items.204'.
0,Items.204,Model1,19.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.204' transferring from '[FreeSpace] Model1' into node 'MyPickNode3'.
0,Items.204,MyPickNode3,20.OnEntered,[Begin],Process 'MyPickNode3.OnEntered' execution started.
0,Items.204,MyPickNode3,20.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode3.Entered'.
0,Items.204,MyPickNode3,20.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.204,MyPickNode3,20.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.204,MyPickNode3,20.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode3.RoutingOutLogic'.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[Begin],Process 'MyPickNode3.RoutingOutLogic' execution started.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.204' set to value 'MyCoopNode2'.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode3.RiderWaiting'.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.204' into 'MyPickNode3.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker1[1].OnEvaluatingRiderReservation'.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.204' to ride transporter 'MyPicker1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.204,MyPickNode3,21.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.204' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.204,MyPickNode3,20.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.203,Model1,4.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.203,Model1,2.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.203' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.203,Input@Depot,10.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.203,Input@Depot,10.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.203,Input@Depot,10.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.203,Input@Depot,10.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.203' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.203,Input@Depot,10.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.203' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.203,Output@Source1,3.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.203,Source1,7.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.203,Depot,4.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.203,Depot,4.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.203' ending transfer into station 'Depot.InputBuffer'.
0,Order.203,Output@Source1,7.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.203,Output@Source1,7.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.203,Output@Source1,7.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.203,Input@Depot,7.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.203,Input@Depot,7.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.203,Input@Depot,7.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.203,Depot,4.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.203,Depot,4.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.203'.
0,--,--,--,--,Object 'Order.203' destroyed.
0, ,Depot,4.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,9.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,2.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,10.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,3.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,3.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Created object 'Order.205'.
0,Order.205,Source1,10.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.205' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.205,Source1,2.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.205,Source1,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.205' ending transfer into station 'Source1.Processing'.
0,Order.205,Source1,2.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.205' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.205,Source1,10.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.205,Source1,3.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.205,Source1,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.205' ending transfer into station 'Source1.OutputBuffer'.
0,Order.205,Source1,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.205' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.205,Output@Source1,10.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.205,Output@Source1,10.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.205,Output@Source1,10.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.205,Model1,9.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[6]' found at index '1' in the collection.
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.205,Model1,9.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.7' associated with item 'LineItem[6]' found at index '1' in the collection.
0,Order.205,Model1,7.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.205,Model1,7.Order_Spliter,[Create] CreateItems,Created object 'Items.206'.
0,Items.206,Model1,22.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.206' transferring from '[FreeSpace] Model1' into node 'MyPickNode14'.
0,Items.206,MyPickNode14,23.OnEntered,[Begin],Process 'MyPickNode14.OnEntered' execution started.
0,Items.206,MyPickNode14,23.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode14.Entered'.
0,Items.206,MyPickNode14,23.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.206,MyPickNode14,23.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.206,MyPickNode14,23.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode14.RoutingOutLogic'.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[Begin],Process 'MyPickNode14.RoutingOutLogic' execution started.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.206' set to value 'MyCoopNode7'.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode14.RiderWaiting'.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.206' into 'MyPickNode14.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker2[1].OnEvaluatingRiderReservation'.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.206' to ride transporter 'MyPicker2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.206,MyPickNode14,24.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.206' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.206,MyPickNode14,23.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.205,Model1,7.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.205,Model1,9.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.205' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.205,Input@Depot,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.205,Input@Depot,4.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.205,Input@Depot,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.205,Input@Depot,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.205' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.205,Input@Depot,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.205' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.205,Output@Source1,10.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.205,Source1,2.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.205,Depot,7.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.205,Depot,7.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.205' ending transfer into station 'Depot.InputBuffer'.
0,Order.205,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.205,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.205,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.205,Input@Depot,2.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.205,Input@Depot,2.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.205,Input@Depot,2.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.205,Depot,7.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.205,Depot,7.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.205'.
0,--,--,--,--,Object 'Order.205' destroyed.
0, ,Depot,7.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,3.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,9.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,4.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,10.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,10.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,10.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,10.OnEntityArrival,[Create] Entities,Created object 'Order.207'.
0,Order.207,Source1,4.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.207' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,10.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.207,Source1,9.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.207,Source1,9.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.207' ending transfer into station 'Source1.Processing'.
0,Order.207,Source1,9.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.207' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.207,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.207,Source1,10.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.207,Source1,10.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.207' ending transfer into station 'Source1.OutputBuffer'.
0,Order.207,Source1,10.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.207' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.207,Output@Source1,4.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.207,Output@Source1,4.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.207,Output@Source1,4.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.207,Model1,3.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[7]' found at index '1' in the collection.
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.207,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.2' associated with item 'LineItem[7]' found at index '1' in the collection.
0,Order.207,Model1,2.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.207,Model1,2.Order_Spliter,[Create] CreateItems,Created object 'Items.208'.
0,Items.208,Model1,25.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.208' transferring from '[FreeSpace] Model1' into node 'MyPickNode23'.
0,Items.208,MyPickNode23,26.OnEntered,[Begin],Process 'MyPickNode23.OnEntered' execution started.
0,Items.208,MyPickNode23,26.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode23.Entered'.
0,Items.208,MyPickNode23,26.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.208,MyPickNode23,26.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.208,MyPickNode23,26.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode23.RoutingOutLogic'.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[Begin],Process 'MyPickNode23.RoutingOutLogic' execution started.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.208' set to value 'MyCoopNode12'.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode23.RiderWaiting'.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.208' into 'MyPickNode23.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker1[1].OnEvaluatingRiderReservation'.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.208' to ride transporter 'MyPicker1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.208,MyPickNode23,27.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.208' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.208,MyPickNode23,26.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.207,Model1,2.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.207,Model1,3.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.207' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.207,Input@Depot,7.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.207,Input@Depot,7.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.207,Input@Depot,7.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.207,Input@Depot,7.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.207' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.207,Input@Depot,7.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.207' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.207,Output@Source1,4.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.207,Source1,9.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.207,Depot,2.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.207,Depot,2.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.207' ending transfer into station 'Depot.InputBuffer'.
0,Order.207,Output@Source1,9.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.207,Output@Source1,9.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.207,Output@Source1,9.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.207,Input@Depot,9.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.207,Input@Depot,9.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.207,Input@Depot,9.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.207,Depot,2.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.207,Depot,2.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.207'.
0,--,--,--,--,Object 'Order.207' destroyed.
0, ,Depot,2.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,10.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,3.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,7.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,4.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,4.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,4.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,4.OnEntityArrival,[Create] Entities,Created object 'Order.209'.
0,Order.209,Source1,7.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.209' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.209,Source1,3.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.209,Source1,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.209' ending transfer into station 'Source1.Processing'.
0,Order.209,Source1,3.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.209' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.209,Source1,7.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.209,Source1,4.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.209,Source1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.209' ending transfer into station 'Source1.OutputBuffer'.
0,Order.209,Source1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.209' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.209,Output@Source1,7.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.209,Output@Source1,7.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.209,Output@Source1,7.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.209,Model1,10.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[8]' found at index '1' in the collection.
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.209,Model1,10.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.9' associated with item 'LineItem[8]' found at index '1' in the collection.
0,Order.209,Model1,9.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.209,Model1,9.Order_Spliter,[Create] CreateItems,Created object 'Items.210'.
0,Items.210,Model1,28.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.210' transferring from '[FreeSpace] Model1' into node 'MyPickNode12'.
0,Items.210,MyPickNode12,29.OnEntered,[Begin],Process 'MyPickNode12.OnEntered' execution started.
0,Items.210,MyPickNode12,29.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode12.Entered'.
0,Items.210,MyPickNode12,29.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.210,MyPickNode12,29.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.210,MyPickNode12,29.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode12.RoutingOutLogic'.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[Begin],Process 'MyPickNode12.RoutingOutLogic' execution started.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.210' set to value 'MyCoopNode6'.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode12.RiderWaiting'.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.210' into 'MyPickNode12.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker2[1].OnEvaluatingRiderReservation'.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.210' to ride transporter 'MyPicker2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.210,MyPickNode12,30.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.210' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.210,MyPickNode12,29.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.209,Model1,9.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.209,Model1,10.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.209' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.209,Input@Depot,2.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.209,Input@Depot,2.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.209,Input@Depot,2.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.209,Input@Depot,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.209' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.209,Input@Depot,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.209' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.209,Output@Source1,7.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.209,Source1,3.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.209,Depot,9.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.209,Depot,9.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.209' ending transfer into station 'Depot.InputBuffer'.
0,Order.209,Output@Source1,3.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.209,Output@Source1,3.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.209,Output@Source1,3.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
